"","Pos.","Nombre","Valor","PT","Prom","Reg","PJ","F","GC","GP","GR","EC","VI","A","R","PE","PA","equipo"
"755","DEF","Ledesma, Damián","$2.800.000","19","3,00","0,00","0","0","0","0","0","0","1","2","1","0","0","san-martin-san-juan"
"756","DEF","Pinto, Marcos","$2.600.000","29","5,80","7,38","0","0","0","0","0","0","1","0","0","0","0","san-martin-san-juan"
"757","DEF","Silva, Matías","$1.500.000","19","3,00","0,00","0","0","0","0","0","0","1","2","1","0","0","san-martin-san-juan"
"758","DEF","Iberbia, Raúl","$3.000.000","61","5,08","7,54","1","0","0","0","0","1","4","5","0","0","0","san-martin-san-juan"
"759","DEF","Franco, Daniel","$1.500.000","19","3,00","0,00","0","0","0","0","0","0","1","2","1","0","0","san-martin-san-juan"
"760","DEF","Gómez, José Luis","$4.000.000","118","7,87","48,29","0","1","3","0","0","0","3","2","0","0","0","san-martin-san-juan"
"761","VOL","Gelabert, Marcos","$2.700.000","42","4,67","7,07","0","0","0","0","0","0","0","3","1","0","0","san-martin-san-juan"
"762","VOL","Gonzalez, Daniel","$2.300.000","9","4,50","2,13","0","0","0","0","0","0","0","0","0","0","0","san-martin-san-juan"
"763","VOL","Fissore, Matías","$2.500.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","san-martin-san-juan"
"764","VOL","Fernández, Carlos","$2.100.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","san-martin-san-juan"
"765","VOL","Salas, Lucas","$2.800.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","san-martin-san-juan"
"766","VOL","Covea, Michael","$2.500.000","45","4,50","6,46","1","0","0","0","0","0","0","5","0","0","0","san-martin-san-juan"
"767","VOL","Martínez, Emmanuel","$1.800.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","san-martin-san-juan"
"768","VOL","Canuhé, Cristian","$2.900.000","40","5,00","6,46","1","0","0","0","0","0","0","0","0","0","0","san-martin-san-juan"
"769","VOL","Milano, Mauro","$2.300.000","9","4,50","2,13","0","0","0","0","0","0","0","0","0","0","0","san-martin-san-juan"
"770","VOL","Navarro, Sebastián","$1.500.000","5","5,00","6,25","1","0","0","0","0","0","0","0","0","0","0","san-martin-san-juan"
"771","VOL","Pelaitay, Nicolás","$2.200.000","33","4,71","5,70","1","0","0","0","0","0","0","2","0","0","0","san-martin-san-juan"
"772","VOL","Quiroga, Raúl","$2.500.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","san-martin-san-juan"
"773","DEL","Vitti, Pablo","$2.700.000","20","6,67","7,56","0","0","1","0","0","0","0","0","0","0","0","san-martin-san-juan"
"774","DEL","Alaníz, Rodrigo","$1.300.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","san-martin-san-juan"
"775","DEL","Figueroa, Marcos","$3.900.000","110","6,88","16,25","1","2","5","0","0","0","0","3","0","0","0","san-martin-san-juan"
"776","DEL","Pumpido, Facundo","$1.500.000","33","5,50","8,41","1","0","1","0","0","0","0","0","0","0","0","san-martin-san-juan"
"777","DEL","Bueno, Carlos","$4.200.000","44","7,33","18,60","0","0","3","0","0","0","0","1","0","0","0","san-martin-san-juan"
"778","DEL","Jones, Matías","$1.000.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","san-martin-san-juan"
"779","DEL","Aparicio, Eric","$2.000.000","48","5,33","7,32","0","0","0","0","0","0","0","0","0","0","0","san-martin-san-juan"
"780","DEL","Pinedo Zabala, G.","$1.700.000","4","4,00","0,89","0","0","0","0","0","0","0","0","0","0","0","san-martin-san-juan"
"781","ARQ","Bangardino, Pablo","$2.000.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","sarmiento"
"782","ARQ","Rigamonti, César","$3.500.000","91","5,69","11,64","1","0","0","0","19","0","6","0","0","0","0","sarmiento"
"783","ARQ","Vicentini, Manuel","$1.200.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","sarmiento"
"784","DEF","Casierra, Mauricio","$2.500.000","71","5,07","5,67","0","0","0","0","0","0","5","6","0","0","0","sarmiento"
"785","DEF","Peppino, Franco","$3.600.000","96","6,40","23,99","1","1","1","0","0","0","5","4","0","0","0","sarmiento"
"786","DEF","Caire, Maximiliano","$1.500.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","sarmiento"
"787","DEF","Canto, Gustavo","$1.200.000","19","3,00","0,00","0","0","0","0","0","0","1","2","1","0","0","sarmiento"
"788","DEF","Niz, Alexis","$2.200.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","sarmiento"
"789","DEF","Quiroga, Nahuel","$1.700.000","9","4,50","2,13","1","0","0","0","0","0","1","1","0","0","0","sarmiento"
"790","DEF","Vesco, Lucas","$800.000","19","3,00","0,00","0","0","0","0","0","0","1","2","1","0","0","sarmiento"
"791","DEF","Méndez, Maximiliano","$1.100.000","19","3,00","0,00","0","0","0","0","0","0","1","2","1","0","0","sarmiento"
"792","DEF","Delgado, Daniel","$2.300.000","20","10,00","17,91","0","0","1","0","0","0","1","1","0","0","0","sarmiento"
"793","DEF","Aguilar, Pablo","$2.300.000","48","5,33","8,26","0","0","0","0","0","0","3","2","0","0","0","sarmiento"
"794","DEF","Dutari, Francisco","$2.900.000","66","6,00","10,81","1","0","0","0","0","0","6","3","0","0","0","sarmiento"
"795","DEF","Espinazo, Germán","$1.200.000","19","3,00","0,00","0","0","0","0","0","0","1","2","1","0","0","sarmiento"
"796","VOL","Scatolaro, Marcelo","$1.500.000","26","4,33","4,37","0","0","0","0","0","0","0","0","0","0","0","sarmiento"
"797","VOL","Sánchez, Nicolás","$2.000.000","5","5,00","6,25","1","0","0","0","0","0","0","0","0","0","0","sarmiento"
"798","VOL","Iuvalé, Silvio","$1.800.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","sarmiento"
"799","VOL","Díaz, Matías","$1.400.000","4","4,00","0,89","0","0","0","0","0","0","0","1","0","0","0","sarmiento"
"800","VOL","Luna, Sebastián","$2.800.000","84","5,60","9,11","1","0","2","0","0","0","0","6","0","0","0","sarmiento"
"801","VOL","Melo, Alejandro","$800.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","sarmiento"
"802","VOL","Spinaci, Renzo","$1.900.000","27","4,50","5,42","0","0","0","0","0","0","0","3","0","0","0","sarmiento"
"803","VOL","Miloc, Dardo","$3.500.000","82","5,86","9,56","1","2","0","0","0","0","0","2","0","0","0","sarmiento"
"804","VOL","Núñez, Gervasio","$4.200.000","121","8,07","30,69","1","3","3","3","0","0","0","2","0","1","0","sarmiento"
"805","VOL","Pascucci, Agustín","$1.700.000","10","5,00","2,71","0","0","0","0","0","0","0","0","0","0","0","sarmiento"
"806","VOL","Castro, Alexis N.","$2.500.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","sarmiento"
"807","VOL","Quiroga, Luis","$1.800.000","19","4,75","4,22","0","0","0","0","0","0","0","0","0","0","0","sarmiento"
"808","VOL","Azil, Juan Manuel","$1.500.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","sarmiento"
"809","VOL","López, Juan Ignacio","$1.500.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","sarmiento"
"810","DEL","Aguilar, Emmanuel","$1.100.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","sarmiento"
"811","DEL","Chávez, Diego","$1.500.000","0","0,00","0,00","1","0","0","0","0","0","0","0","0","0","0","sarmiento"
"812","DEL","Fornari, Maximiliano","$1.000.000","10","5,00","2,60","1","0","0","0","0","0","0","0","0","0","0","sarmiento"
"813","DEL","Castro, Federico","$1.300.000","6","6,00","1,99","0","0","0","0","0","0","0","0","0","0","0","sarmiento"
"814","DEL","Cuevas, Héctor","$4.000.000","74","6,73","14,46","1","0","4","0","0","0","0","0","0","0","0","sarmiento"
"815","DEL","Cacheiro, Ignacio","$2.200.000","62","5,64","10,93","1","1","0","0","0","0","0","2","0","0","0","sarmiento"
"816","DEL","Figueroa, Tobías","$2.300.000","48","6,00","12,73","0","0","2","0","0","0","0","2","0","0","0","sarmiento"
"817","ARQ","Rodríguez, Nicolás","$800.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","temperley"
"818","ARQ","G. Accinelli, Rodrigo","$900.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","temperley"
"819","ARQ","De Bortoli, Leandro","$1.600.000","9","9,00","4,48","0","0","0","0","0","0","1","0","0","0","0","temperley"
"820","ARQ","Crivelli, Federico","$3.800.000","106","6,63","14,77","1","2","0","0","13","0","5","1","0","0","0","temperley"
"821","DEF","Paz, Cristian","$1.000.000","19","3,00","0,00","0","0","0","0","0","0","1","2","1","0","0","temperley"
"822","DEF","Aguirre, Gastón","$2.800.000","72","5,14","6,89","1","0","0","0","0","0","5","3","1","0","0","temperley"
"823","DEF","Bojanich, Gastón","$2.200.000","71","5,07","7,67","1","0","0","0","0","0","5","5","0","0","0","temperley"
"824","DEF","Chimino, Cristian","$3.900.000","95","6,33","14,24","1","0","1","0","0","0","4","1","0","0","0","temperley"
"825","DEF","Bogino, Ignacio","$2.700.000","4","4,00","4,00","1","0","0","0","0","0","0","1","0","0","0","temperley"
"826","DEF","Romero, Patricio","$1.400.000","20","4,00","4,15","0","0","0","0","0","0","1","2","0","0","0","temperley"
"827","DEF","Ruiz, Enzo","$900.000","19","3,00","0,00","0","0","0","0","0","0","1","2","1","0","0","temperley"
"828","DEF","González, Fernando","$1.300.000","23","4,60","5,64","0","0","0","0","0","0","1","1","0","0","0","temperley"
"829","DEF","Peralta, Abel","$1.000.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","temperley"
"830","VOL","Esparza, Gabriel","$2.800.000","82","8,20","27,44","1","2","2","0","0","0","0","0","0","0","0","temperley"
"831","VOL","Frezzotti, Alejandro","$1.600.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","temperley"
"832","VOL","Di Lorenzo, Leonardo","$2.500.000","54","5,40","7,20","1","0","0","0","0","0","0","0","0","0","0","temperley"
"833","VOL","Ledesma, Eduardo","$2.700.000","61","5,55","10,48","1","0","1","0","0","0","0","2","0","0","0","temperley"
"834","VOL","Sambueza, Fabián","$1.900.000","73","6,08","21,15","1","1","2","0","0","0","0","5","0","0","0","temperley"
"835","VOL","Magallán, Santiago","$1.600.000","10","5,00","2,60","0","0","0","0","0","0","0","0","0","0","0","temperley"
"836","VOL","Mallorca, Mauro","$900.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","temperley"
"837","VOL","Oroná, Ignacio","$1.400.000","56","5,09","6,68","1","0","0","0","0","0","0","3","0","0","0","temperley"
"838","VOL","Aprile, Gustavo","$1.100.000","31","4,43","5,32","0","0","0","0","0","0","0","2","0","0","0","temperley"
"839","VOL","Brandán, Fernando","$2.000.000","72","5,54","9,59","0","0","1","0","0","0","0","3","0","0","0","temperley"
"840","VOL","Arregui, Adrián","$1.900.000","52","4,33","6,88","1","0","0","0","0","0","0","3","1","0","0","temperley"
"841","VOL","Bruno, Federico","$1.000.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","temperley"
"842","DEL","Grbec, Javier","$2.200.000","47","5,88","11,36","1","0","2","0","0","0","0","0","0","0","0","temperley"
"843","DEL","Vilchez, Pablo","$2.000.000","14","3,50","2,50","0","0","0","0","0","0","0","1","0","0","0","temperley"
"844","DEL","López, Luis","$1.900.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","temperley"
"845","DEL","Dinenno, Juan I.","$3.000.000","86","5,73","8,17","1","0","2","0","0","0","0","2","0","0","0","temperley"
"846","DEL","Sosa, Franco","$1.200.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","temperley"
"847","ARQ","D'Angelo, Sebastián","$900.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","tigre"
"848","ARQ","García, Javier","$4.000.000","86","5,73","9,00","1","0","0","0","12","0","6","1","0","0","0","tigre"
"849","ARQ","Lugo, Fernando","$600.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","tigre"
"850","ARQ","Bonet, Alexis","$300.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","tigre"
"851","DEF","Izaguirre, Santiago","$500.000","19","3,00","0,00","0","0","0","0","0","0","1","2","1","0","0","tigre"
"852","DEF","Bonadío, Ignacio","$800.000","19","3,00","0,00","0","0","0","0","0","0","1","2","1","0","0","tigre"
"853","DEF","Pantaleone, Nicolás","$300.000","0","0,00","0,00","1","0","0","0","0","0","0","0","1","0","0","tigre"
"854","DEF","Echeverría, Mariano","$3.900.000","25","5,00","6,01","1","0","0","0","0","0","2","2","0","0","0","tigre"
"855","DEF","Goñi, Ernesto","$3.500.000","81","5,79","9,47","0","0","1","0","0","0","6","4","0","0","0","tigre"
"856","DEF","González Pirez, L.","$4.200.000","100","7,14","23,28","1","0","2","0","0","0","5","4","0","0","0","tigre"
"857","DEF","Blengio, Juan Carlos","$4.700.000","76","6,91","14,13","0","0","1","0","0","0","4","2","0","0","0","tigre"
"858","DEF","Godoy, Erik","$2.500.000","48","5,33","8,97","1","0","0","0","0","0","5","4","0","0","0","tigre"
"859","VOL","Arzura, Joaquín","$2.000.000","56","4,67","5,50","1","0","0","0","0","0","0","5","0","0","0","tigre"
"860","VOL","Galmarini, Martín","$3.100.000","32","4,00","4,57","1","0","0","0","0","0","0","4","0","0","0","tigre"
"861","VOL","Itabel, Kevin","$2.800.000","43","5,38","9,54","0","1","0","0","0","0","0","1","0","0","0","tigre"
"862","VOL","Wilchez, Lucas","$3.500.000","77","6,42","11,78","1","0","1","0","0","0","0","0","0","0","0","tigre"
"863","VOL","Sánchez, Facundo","$2.600.000","46","5,11","6,68","1","0","0","0","0","0","0","0","0","0","0","tigre"
"864","VOL","Pelletieri, Agustín","$3.400.000","33","5,50","7,00","0","0","0","0","0","0","0","0","0","0","0","tigre"
"865","VOL","Castro, Alexis","$1.000.000","23","5,75","5,99","0","0","0","0","0","0","0","0","0","0","0","tigre"
"866","VOL","Paglialunga, Mario","$1.800.000","54","5,40","8,15","1","1","0","0","0","0","0","1","0","0","0","tigre"
"867","VOL","Menossi, Lucas","$1.600.000","27","5,40","6,12","1","0","0","0","0","0","0","0","0","0","0","tigre"
"868","VOL","Orzán, Horacio","$3.300.000","37","4,63","5,67","0","0","0","0","0","0","0","2","0","0","0","tigre"
"869","DEL","González, Federico","$4.500.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","tigre"
"870","DEL","Morales Neumann, J.","$2.000.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","tigre"
"871","DEL","Rincón, Sebastián","$2.200.000","46","7,67","19,62","1","1","1","0","0","0","0","0","0","0","0","tigre"
"872","DEL","Luna, Carlos","$4.900.000","101","7,21","27,47","1","3","4","2","0","0","0","4","0","0","0","tigre"
"873","DEL","Janson, Lucas","$1.800.000","19","4,75","4,10","0","0","0","0","0","0","0","0","0","0","0","tigre"
"874","DEL","Leguizamón, Leandro","$1.400.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","tigre"
"875","DEL","Garate, Leandro","$900.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","tigre"
"876","DEL","Correa, José Erik","$2.000.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","tigre"
"877","ARQ","Castro, Matías","$2.900.000","23","4,60","7,76","0","1","0","0","9","0","0","1","0","0","0","union"
"878","ARQ","Fernández, Nereo","$3.300.000","57","5,18","11,64","1","0","0","0","13","0","3","2","0","0","0","union"
"879","ARQ","Papaleo, Joaquín","$1.600.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","union"
"880","ARQ","Peano, Marcos","$1.400.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","union"
"881","DEF","Sánchez, Leonardo","$3.500.000","87","6,21","12,57","0","1","1","0","0","0","3","3","0","0","0","union"
"882","DEF","Sandona, Agustín","$1.200.000","19","3,00","0,00","0","0","0","0","0","0","1","2","1","0","0","union"
"883","DEF","Maidana, Mauro","$1.800.000","4","4,00","0,89","0","0","0","0","0","0","1","1","0","0","0","union"
"884","DEF","Zurbriggen, Santiago","$2.500.000","76","4,75","2,25","1","0","0","0","0","0","3","3","0","0","0","union"
"885","DEF","Cardozo, Marcelo","$1.900.000","23","5,75","6,82","1","0","0","0","0","0","2","0","0","0","0","union"
"886","DEF","Brítez, Emanuel","$2.200.000","39","3,55","4,21","0","0","0","0","0","0","1","5","1","0","0","union"
"887","DEF","Fleita, Jonathan","$600.000","5","5,00","1,38","1","0","0","0","0","0","0","0","0","0","0","union"
"888","DEF","G. Guerreño, Rolando","$2.800.000","72","4,80","4,77","1","0","0","0","0","0","3","4","0","0","0","union"
"889","VOL","Affranchino, Facundo","$2.800.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","union"
"890","VOL","De Iriondo, Manuel","$1.500.000","4","4,00","0,89","0","0","0","0","0","0","0","0","0","0","0","union"
"891","VOL","Lissi, Jerónimo","$1.400.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","union"
"892","VOL","Villar, Diego","$3.300.000","72","5,14","4,30","1","0","0","0","0","0","0","1","0","0","0","union"
"893","VOL","Malcorra, Ignacio","$4.700.000","136","8,50","27,41","1","2","6","1","0","0","0","1","0","0","0","union"
"894","VOL","Martínez, Mauricio","$2.200.000","82","5,13","3,20","1","1","0","0","0","0","0","5","0","0","0","union"
"895","VOL","Montero, Fausto","$3.000.000","50","5,00","9,82","0","0","1","0","0","0","0","3","0","0","0","union"
"896","VOL","Fantín, Matías","$400.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","union"
"897","VOL","Ellacopulos, Emiliano","$2.400.000","15","7,50","7,28","1","0","1","0","0","0","0","0","0","0","0","union"
"898","VOL","Rivas, Juan","$2.600.000","30","4,29","5,00","0","0","0","0","0","0","0","1","0","0","0","union"
"899","VOL","Sánchez, Matías","$2.300.000","25","6,25","7,78","1","1","0","0","0","0","0","2","0","0","0","union"
"900","DEL","Bolzicco, Tomás","$300.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","union"
"901","DEL","Guerra, Claudio","$2.200.000","11","3,67","2,23","0","0","0","0","0","0","0","1","0","0","0","union"
"902","DEL","Gamba, Lucas","$3.900.000","107","6,69","11,27","1","0","5","0","0","0","0","0","0","0","0","union"
"903","DEL","Coniglio, Fernando","$2.500.000","16","4,00","2,88","0","0","0","0","0","0","0","0","0","0","0","union"
"904","DEL","Castro, Facundo","$800.000","13","4,33","2,77","0","0","0","0","0","0","0","0","0","0","0","union"
"905","DEL","Tarquini, Jonatan","$900.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","union"
"906","DEL","Castro, Matías","$2.400.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","union"
"907","DEL","Soldano, Franco","$1.000.000","9","4,50","2,13","1","0","0","0","0","0","0","0","0","0","0","union"
"908","ARQ","Aguerre, Alan","$3.000.000","54","6,00","12,97","1","0","0","0","10","0","2","1","0","0","1","velez"
"909","ARQ","Yordan, Gonzalo","$900.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","velez"
"910","DEF","Grillo, Fausto","$1.300.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","velez"
"911","DEF","Ríos, Ramiro","$300.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","velez"
"912","DEF","Pérez, Damián","$2.500.000","0","0,00","0,00","1","0","0","0","0","0","0","0","0","0","0","velez"
"913","DEF","Amor, Emiliano","$1.800.000","72","5,14","20,06","0","1","1","0","0","0","4","7","2","0","0","velez"
"914","DEF","Cardozo, Facundo","$2.200.000","39","4,88","8,80","1","0","0","0","0","0","3","4","0","0","0","velez"
"915","DEF","Pérez Acuña, Matías","$1.700.000","7","2,33","1,89","0","0","0","0","0","0","1","2","1","0","0","velez"
"916","DEF","Pellerano, Hernán","$3.500.000","68","5,23","10,47","0","1","0","0","0","0","3","5","0","0","0","velez"
"917","DEF","Cubero, Fabián","$4.000.000","83","5,53","18,22","0","1","1","0","0","0","4","5","2","0","0","velez"
"918","DEF","Giannetti, Lautaro","$1.600.000","5","5,00","1,38","1","0","0","0","0","0","0","0","0","0","0","velez"
"919","DEF","Jerez, Eric","$1.100.000","10","5,00","2,60","0","0","0","0","0","0","0","0","0","0","0","velez"
"920","VOL","Delgadillo, Nicolás","$1.000.000","27","5,40","6,36","1","0","0","0","0","0","0","0","0","0","0","velez"
"921","VOL","Desábato, Leandro L.","$2.100.000","42","4,67","5,66","0","0","0","0","0","0","0","2","0","0","0","velez"
"922","VOL","Doffo, Agustín","$300.000","8","4,00","1,66","1","0","0","0","0","0","0","1","0","0","0","velez"
"923","VOL","Ferreira, Brian","$1.700.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","velez"
"924","VOL","Ferreyra, Germán","$300.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","velez"
"925","VOL","Correa, Jorge","$1.000.000","5","5,00","1,38","0","0","0","0","0","0","0","0","0","0","0","velez"
"926","VOL","Asad, Yamil","$2.300.000","58","5,27","9,07","1","0","1","0","0","0","0","3","0","0","0","velez"
"927","VOL","Compagnucci, Lucio","$1.100.000","5","5,00","1,38","0","0","0","0","0","0","0","0","0","0","0","velez"
"928","VOL","Martelli, Sebastián","$400.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","velez"
"929","VOL","Alvarenga, Fabricio","$300.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","velez"
"930","VOL","Chacón, Iván","$1.300.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","velez"
"931","VOL","Bella, Iván","$2.500.000","48","5,33","8,62","1","1","0","0","0","0","0","2","0","0","0","velez"
"932","VOL","Vera, Leandro","$400.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","velez"
"933","VOL","Romero, Lucas","$3.300.000","51","4,64","5,65","1","0","0","0","0","0","0","3","0","0","0","velez"
"934","VOL","Somoza, Leandro","$3.700.000","62","5,17","6,23","1","0","0","0","0","0","0","1","0","0","0","velez"
"935","VOL","Tripichio, Nicolás","$1.200.000","15","5,00","3,63","1","0","0","0","0","0","0","0","0","0","0","velez"
"936","VOL","Villalba, Leonardo","$1.100.000","30","4,29","4,89","0","0","0","0","0","0","0","2","0","0","0","velez"
"937","VOL","Rolón, Leonardo","$2.000.000","51","4,64","5,29","0","0","0","0","0","0","0","1","0","0","0","velez"
"938","DEL","Arario, Alan","$1.600.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","velez"
"939","DEL","Cáseres, Ramiro","$1.500.000","14","4,67","3,20","0","0","0","0","0","0","0","0","0","0","0","velez"
"940","DEL","Vélez Cedeño, Jairo","$700.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","velez"
"941","DEL","Nanni, Roberto","$4.300.000","4","4,00","0,89","0","0","0","0","0","0","0","0","0","0","0","velez"
"942","DEL","Caraglio, Milton","$4.500.000","82","6,83","21,79","1","1","3","3","0","0","0","2","0","0","0","velez"
"943","DEL","Vázquez, Federico","$500.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","velez"
