"","Pos.","Nombre","Valor","PT","Prom","Reg","PJ","F","GC","GP","GR","EC","VI","A","R","PE","PA","equipo"
"668","DEL","Niell, Franco","$5.000.000","81","7,36","21,59","11","1","3","0","0","0","0","0","0","0","0","rosario-central"
"669","DEL","Migone, Rodrigo","$300.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","rosario-central"
"670","DEL","Protti, Ijiel","$300.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","rosario-central"
"671","ARQ","Devecchi, José","$1.500.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","san-lorenzo"
"672","ARQ","Torrico, Sebastián","$5.000.000","93","7,75","22,13","12","0","0","0","6","0","6","0","0","0","2","san-lorenzo"
"673","DEF","Fontanini, Fabricio","$3.000.000","12","6,00","3,85","2","0","0","0","0","0","1","0","0","0","0","san-lorenzo"
"674","DEF","Prósperi, Gonzalo","$2.900.000","19","3,00","0,00","6","0","0","0","0","0","1","2","1","0","0","san-lorenzo"
"675","DEF","Cetto, Mauro","$4.000.000","54","6,75","16,62","8","0","1","0","0","0","3","2","0","0","0","san-lorenzo"
"676","DEF","Yepes, Mario","$4.900.000","74","6,73","10,78","11","1","0","0","0","0","7","4","0","0","0","san-lorenzo"
"677","DEF","Buffarini, Julio","$5.000.000","85","6,54","12,47","13","1","0","1","0","0","8","7","0","0","0","san-lorenzo"
"678","DEF","Cardona, Tomás","$300.000","19","3,00","0,00","6","0","0","0","0","0","1","2","1","0","0","san-lorenzo"
"679","DEF","Caruzzo, Matías","$5.300.000","88","7,33","22,03","12","0","2","0","0","0","7","2","1","0","0","san-lorenzo"
"680","DEF","Catalán, Matías","$2.000.000","13","6,50","4,65","2","0","0","0","0","0","1","0","0","0","0","san-lorenzo"
"681","DEF","Arias, Ramiro","$500.000","19","3,00","0,00","6","0","0","0","0","0","1","2","1","0","0","san-lorenzo"
"682","DEF","Mas, Emmanuel","$5.500.000","102","6,80","6,47","15","0","0","0","0","0","8","1","0","0","0","san-lorenzo"
"683","VOL","Ortigoza, Néstor","$5.500.000","36","5,14","6,69","7","0","0","0","0","0","0","2","0","0","0","san-lorenzo"
"684","VOL","Elizari, Fernando","$1.200.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","san-lorenzo"
"685","VOL","Barbaro, Alejandro","$1.400.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","san-lorenzo"
"686","VOL","Kalinski, Enzo","$3.900.000","25","5,00","5,31","5","0","0","0","0","0","0","1","0","0","0","san-lorenzo"
"687","VOL","Blanco, Sebastián","$5.500.000","92","6,57","14,95","14","1","1","0","0","0","0","0","0","0","0","san-lorenzo"
"688","VOL","Ruiz, Alan","$2.200.000","8","4,00","1,78","2","0","0","0","0","0","0","1","0","0","0","san-lorenzo"
"689","VOL","Mercier, Juan","$5.200.000","63","5,25","6,68","12","0","0","0","0","0","0","2","0","0","0","san-lorenzo"
"690","VOL","Romagnoli, Leandro","$5.500.000","101","7,77","24,41","13","4","1","0","0","0","0","1","0","0","0","san-lorenzo"
"691","VOL","Mussis, Franco","$4.300.000","36","6,00","12,22","6","0","1","0","0","0","0","3","0","0","0","san-lorenzo"
"692","VOL","Navarro, Leandro","$2.000.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","san-lorenzo"
"693","VOL","Rolle, Martín","$2.500.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","san-lorenzo"
"694","VOL","Barrientos, Pablo","$4.000.000","48","5,33","14,03","9","0","1","0","0","0","0","4","0","0","0","san-lorenzo"
"695","VOL","Quignón, Facundo","$2.300.000","39","6,50","10,09","6","0","0","0","0","0","0","0","0","0","0","san-lorenzo"
"696","DEL","Avila, Ezequiel","$1.500.000","5","5,00","2,60","1","0","0","0","0","0","0","0","0","0","0","san-lorenzo"
"697","DEL","Cauteruccio, Martín","$5.800.000","71","7,89","29,56","9","1","4","0","0","0","0","0","0","0","0","san-lorenzo"
"698","DEL","Verón, Gonzalo","$3.500.000","9","4,50","2,13","2","0","0","0","0","0","0","0","0","0","0","san-lorenzo"
"699","DEL","Montagna, Ezequiel","$600.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","san-lorenzo"
"700","DEL","Villalba, Héctor","$3.900.000","76","6,91","13,78","11","0","4","0","0","0","0","2","0","0","0","san-lorenzo"
"701","DEL","Blandi, Nicolás","$3.000.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","san-lorenzo"
"702","DEL","Matos, Mauro","$6.500.000","96","8,73","32,82","11","2","4","1","0","0","0","0","0","0","0","san-lorenzo"
"703","ARQ","Ardente, Luis","$3.600.000","86","5,73","9,82","15","1","0","0","18","0","3","1","0","0","0","san-martin-san-juan"
"704","ARQ","Corti, Leonardo","$2.300.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","san-martin-san-juan"
"705","ARQ","Urraburo, Federico","$1.000.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","san-martin-san-juan"
"706","DEF","Carniello, Oscar","$2.900.000","5","5,00","1,38","1","0","0","0","0","0","0","0","0","0","0","san-martin-san-juan"
"707","DEF","Mattia, Francisco","$3.000.000","61","4,69","6,71","13","0","0","0","0","0","3","3","1","0","0","san-martin-san-juan"
"708","DEF","Capelli, Javier","$1.000.000","16","5,33","4,17","3","0","0","0","0","0","1","1","0","0","0","san-martin-san-juan"
"709","DEF","Pinto, Marcos","$2.600.000","29","5,80","7,38","5","0","0","0","0","0","1","0","0","0","0","san-martin-san-juan"
"710","DEF","Vera, Renzo","$2.500.000","64","5,33","8,06","12","0","0","1","0","0","3","3","0","0","0","san-martin-san-juan"
"711","DEF","Ledesma, Damián","$2.800.000","19","3,00","0,00","6","0","0","0","0","0","1","2","1","0","0","san-martin-san-juan"
"712","DEF","Jofré, Lucas","$1.500.000","19","3,00","0,00","6","0","0","0","0","0","1","2","1","0","0","san-martin-san-juan"
"713","DEF","Silva, Matías","$1.500.000","19","3,00","0,00","6","0","0","0","0","0","1","2","1","0","0","san-martin-san-juan"
"714","DEF","Iberbia, Raúl","$3.000.000","55","5,00","7,83","11","0","0","0","0","1","3","4","0","0","0","san-martin-san-juan"
"715","DEF","Gómez, José Luis","$4.000.000","118","7,87","48,29","15","1","3","0","0","0","3","2","0","0","0","san-martin-san-juan"
"716","DEF","Franco, Daniel","$1.500.000","19","3,00","0,00","6","0","0","0","0","0","1","2","1","0","0","san-martin-san-juan"
"717","VOL","Salas, Lucas","$2.800.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","san-martin-san-juan"
"718","VOL","Fissore, Matías","$2.500.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","san-martin-san-juan"
"719","VOL","Fernández, Carlos","$2.100.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","san-martin-san-juan"
"720","VOL","Quiroga, Raúl","$2.500.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","san-martin-san-juan"
"721","VOL","Covea, Michael","$2.500.000","42","4,67","6,84","9","0","0","0","0","0","0","4","0","0","0","san-martin-san-juan"
"722","VOL","López, Ramiro","$3.000.000","43","7,17","21,66","6","1","1","0","0","0","0","0","0","0","0","san-martin-san-juan"
"723","VOL","Martínez, Emmanuel","$1.800.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","san-martin-san-juan"
"724","VOL","Canuhé, Cristian","$2.900.000","34","4,86","5,88","7","0","0","0","0","0","0","0","0","0","0","san-martin-san-juan"
"725","VOL","Milano, Mauro","$2.300.000","9","4,50","2,13","2","0","0","0","0","0","0","0","0","0","0","san-martin-san-juan"
"726","VOL","Navarro, Sebastián","$1.500.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","san-martin-san-juan"
"727","VOL","Pelaitay, Nicolás","$2.200.000","28","4,67","5,29","6","0","0","0","0","0","0","2","0","0","0","san-martin-san-juan"
"728","VOL","Gelabert, Marcos","$2.700.000","42","4,67","7,07","9","0","0","0","0","0","0","3","1","0","0","san-martin-san-juan"
"729","DEL","Vitti, Pablo","$2.700.000","22","7,33","10,92","3","0","1","0","0","0","0","0","0","0","0","san-martin-san-juan"
"730","DEL","Jones, Matías","$1.000.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","san-martin-san-juan"
"731","DEL","Alaníz, Rodrigo","$1.300.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","san-martin-san-juan"
"732","DEL","Bueno, Carlos","$4.200.000","50","8,33","27,47","6","0","3","0","0","0","0","1","0","0","0","san-martin-san-juan"
"733","DEL","Pumpido, Facundo","$1.500.000","31","6,20","10,50","5","0","1","0","0","0","0","0","0","0","0","san-martin-san-juan"
"734","DEL","Aparicio, Eric","$2.000.000","48","5,33","7,32","9","0","0","0","0","0","0","0","0","0","0","san-martin-san-juan"
"735","DEL","Figueroa, Marcos","$3.900.000","110","7,33","20,25","15","2","5","0","0","0","0","3","0","0","0","san-martin-san-juan"
"736","DEL","Pinedo Zabala, G.","$1.700.000","4","4,00","0,89","1","0","0","0","0","0","0","0","0","0","0","san-martin-san-juan"
"737","ARQ","Vicentini, Manuel","$1.200.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","sarmiento"
"738","ARQ","Rigamonti, César","$3.500.000","87","5,80","13,16","15","0","0","0","18","0","6","0","0","0","0","sarmiento"
"739","ARQ","Bangardino, Pablo","$2.000.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","sarmiento"
"740","DEF","Dutari, Francisco","$2.900.000","64","6,40","11,47","10","0","0","0","0","0","6","2","0","0","0","sarmiento"
"741","DEF","Peppino, Franco","$3.600.000","93","6,64","25,43","14","1","1","0","0","0","5","3","0","0","0","sarmiento"
"742","DEF","Caire, Maximiliano","$1.500.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","sarmiento"
"743","DEF","Canto, Gustavo","$1.200.000","19","3,00","0,00","6","0","0","0","0","0","1","2","1","0","0","sarmiento"
"744","DEF","Casierra, Mauricio","$2.500.000","71","5,07","5,67","14","0","0","0","0","0","5","6","0","0","0","sarmiento"
"745","DEF","Méndez, Maximiliano","$1.100.000","19","3,00","0,00","6","0","0","0","0","0","1","2","1","0","0","sarmiento"
"746","DEF","Espinazo, Germán","$1.200.000","19","3,00","0,00","6","0","0","0","0","0","1","2","1","0","0","sarmiento"
"747","DEF","Aguilar, Pablo","$2.300.000","48","5,33","8,26","9","0","0","0","0","0","3","2","0","0","0","sarmiento"
"748","DEF","Delgado, Daniel","$2.300.000","22","11,00","22,09","2","0","1","0","0","0","1","1","0","0","0","sarmiento"
"749","DEF","Quiroga, Nahuel","$1.700.000","5","5,00","1,38","1","0","0","0","0","0","1","1","0","0","0","sarmiento"
"750","VOL","Azil, Juan Manuel","$1.500.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","sarmiento"
"751","VOL","Díaz, Matías","$1.400.000","4","4,00","0,89","1","0","0","0","0","0","0","1","0","0","0","sarmiento"
"752","VOL","Sánchez, Nicolás","$2.000.000","71","7,89","34,03","9","1","2","0","0","0","0","6","0","0","0","sarmiento"
"753","VOL","Quiroga, Luis","$1.800.000","19","4,75","4,22","4","0","0","0","0","0","0","0","0","0","0","sarmiento"
"754","VOL","Iuvalé, Silvio","$1.800.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","sarmiento"
"755","VOL","López, Juan Ignacio","$1.500.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","sarmiento"
"756","VOL","Luna, Sebastián","$2.800.000","81","5,79","11,94","14","0","2","0","0","0","0","6","0","0","0","sarmiento"
"757","VOL","Melo, Alejandro","$800.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","sarmiento"
"758","VOL","Scatolaro, Marcelo","$1.500.000","26","4,33","4,37","6","0","0","0","0","0","0","0","0","0","0","sarmiento"
"759","VOL","Miloc, Dardo","$3.500.000","78","6,00","10,83","13","2","0","0","0","0","0","1","0","0","0","sarmiento"
"760","VOL","Núñez, Gervasio","$4.200.000","119","8,50","42,94","14","3","3","3","0","0","0","2","0","1","0","sarmiento"
"761","VOL","Pascucci, Agustín","$1.700.000","10","5,00","2,71","2","0","0","0","0","0","0","0","0","0","0","sarmiento"
"762","VOL","Spinaci, Renzo","$1.900.000","27","4,50","5,42","6","0","0","0","0","0","0","3","0","0","0","sarmiento"
"763","DEL","Fornari, Maximiliano","$1.000.000","5","5,00","1,38","1","0","0","0","0","0","0","0","0","0","0","sarmiento"
"764","DEL","Aguilar, Emmanuel","$1.100.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","sarmiento"
"765","DEL","Castro, Federico","$1.300.000","6","6,00","1,99","1","0","0","0","0","0","0","0","0","0","0","sarmiento"
"766","DEL","Figueroa, Tobías","$2.300.000","50","6,25","14,88","8","0","2","0","0","0","0","2","0","0","0","sarmiento"
"767","DEL","Cacheiro, Ignacio","$2.200.000","57","5,70","11,52","10","1","0","0","0","0","0","2","0","0","0","sarmiento"
"768","DEL","Chávez, Diego","$1.500.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","sarmiento"
"769","DEL","Cuevas, Héctor","$4.000.000","73","7,30","18,91","10","0","4","0","0","0","0","0","0","0","0","sarmiento"
"770","ARQ","G. Accinelli, Rodrigo","$900.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","temperley"
"771","ARQ","De Bortoli, Leandro","$1.600.000","9","9,00","4,48","1","0","0","0","0","0","1","0","0","0","0","temperley"
"772","ARQ","Crivelli, Federico","$3.800.000","103","6,87","16,41","15","2","0","0","12","0","5","1","0","0","0","temperley"
"773","ARQ","Rodríguez, Nicolás","$800.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","temperley"
"774","DEF","Bojanich, Gastón","$2.200.000","65","5,00","8,38","13","0","0","0","0","0","5","5","0","0","0","temperley"
"775","DEF","Bogino, Ignacio","$2.700.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","temperley"
"776","DEF","Paz, Cristian","$1.000.000","19","3,00","0,00","6","0","0","0","0","0","1","2","1","0","0","temperley"
"777","DEF","Chimino, Cristian","$3.900.000","92","6,57","19,18","14","0","1","0","0","0","4","1","0","0","0","temperley"
"778","DEF","Romero, Patricio","$1.400.000","20","4,00","4,15","5","0","0","0","0","0","1","2","0","0","0","temperley"
"779","DEF","Ruiz, Enzo","$900.000","19","3,00","0,00","6","0","0","0","0","0","1","2","1","0","0","temperley"
"780","DEF","Aguirre, Gastón","$2.800.000","66","5,08","7,63","13","0","0","0","0","0","5","3","1","0","0","temperley"
"781","DEF","González, Fernando","$1.300.000","23","4,60","5,64","5","0","0","0","0","0","1","1","0","0","0","temperley"
"782","VOL","Esparza, Gabriel","$2.800.000","63","7,00","15,74","9","1","1","0","0","0","0","0","0","0","0","temperley"
"783","VOL","Sambueza, Fabián","$1.900.000","70","6,36","24,22","11","1","2","0","0","0","0","5","0","0","0","temperley"
"784","VOL","Di Lorenzo, Leonardo","$2.500.000","48","5,33","7,20","9","0","0","0","0","0","0","0","0","0","0","temperley"
"785","VOL","Aprile, Gustavo","$1.100.000","31","4,43","5,32","7","0","0","0","0","0","0","2","0","0","0","temperley"
"786","VOL","Ledesma, Eduardo","$2.700.000","60","6,00","13,43","10","0","1","0","0","0","0","1","0","0","0","temperley"
"787","VOL","Arregui, Adrián","$1.900.000","47","4,27","7,12","11","0","0","0","0","0","0","3","1","0","0","temperley"
"788","VOL","Magallán, Santiago","$1.600.000","10","5,00","2,60","2","0","0","0","0","0","0","0","0","0","0","temperley"
"789","VOL","Mallorca, Mauro","$900.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","temperley"
"790","VOL","Brandán, Fernando","$2.000.000","72","5,54","9,59","13","0","1","0","0","0","0","3","0","0","0","temperley"
"791","VOL","Bruno, Federico","$1.000.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","temperley"
"792","VOL","Oroná, Ignacio","$1.400.000","51","5,10","7,06","10","0","0","0","0","0","0","3","0","0","0","temperley"
"793","DEL","Vilchez, Pablo","$2.000.000","14","3,50","2,50","4","0","0","0","0","0","0","1","0","0","0","temperley"
"794","DEL","Sosa, Franco","$1.200.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","temperley"
"795","DEL","López, Luis","$1.900.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","temperley"
"796","DEL","Terzaghi, Emiliano","$2.100.000","24","4,80","5,07","5","0","0","0","0","0","0","1","0","0","0","temperley"
"797","DEL","Dinenno, Juan I.","$3.000.000","84","6,00","11,47","14","0","2","0","0","0","0","2","0","0","0","temperley"
"798","DEL","Grbec, Javier","$2.200.000","47","6,71","15,59","7","0","2","0","0","0","0","0","0","0","0","temperley"
"799","ARQ","D'Angelo, Sebastián","$900.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","tigre"
"800","ARQ","García, Javier","$4.000.000","83","5,93","10,22","14","0","0","0","10","0","6","1","0","0","0","tigre"
"801","ARQ","Lugo, Fernando","$600.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","tigre"
"802","ARQ","Bonet, Alexis","$300.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","tigre"
"803","DEF","Blengio, Juan Carlos","$4.700.000","78","7,09","16,36","11","0","1","0","0","0","4","2","0","0","0","tigre"
"804","DEF","Bonadío, Ignacio","$800.000","19","3,00","0,00","6","0","0","0","0","0","1","2","1","0","0","tigre"
"805","DEF","Pantaleone, Nicolás","$300.000","19","3,00","0,00","6","0","0","0","0","0","1","2","1","0","0","tigre"
"806","DEF","Echeverría, Mariano","$3.900.000","20","5,00","5,32","4","0","0","0","0","0","2","2","0","0","0","tigre"
"807","DEF","Izaguirre, Santiago","$500.000","19","3,00","0,00","6","0","0","0","0","0","1","2","1","0","0","tigre"
"808","DEF","Goñi, Ernesto","$3.500.000","83","5,93","11,63","14","0","1","0","0","0","6","4","0","0","0","tigre"
"809","DEF","Vesco, Lucas","$800.000","19","3,00","0,00","6","0","0","0","0","0","1","2","1","0","0","tigre"
"810","DEF","Godoy, Erik","$2.500.000","44","5,50","9,30","8","0","0","0","0","0","4","3","0","0","0","tigre"
"811","DEF","González Pirez, L.","$4.200.000","96","7,38","27,88","13","0","2","0","0","0","5","4","0","0","0","tigre"
"812","VOL","Itabel, Kevin","$2.800.000","43","5,38","9,54","8","1","0","0","0","0","0","1","0","0","0","tigre"
"813","VOL","Wilchez, Lucas","$3.500.000","73","6,64","11,85","11","0","1","0","0","0","0","0","0","0","0","tigre"
"814","VOL","Galmarini, Martín","$3.100.000","29","4,14","4,68","7","0","0","0","0","0","0","3","0","0","0","tigre"
"815","VOL","Arzura, Joaquín","$2.000.000","51","4,64","5,88","11","0","0","0","0","0","0","5","0","0","0","tigre"
"816","VOL","Sánchez, Facundo","$2.600.000","41","5,13","6,71","8","0","0","0","0","0","0","0","0","0","0","tigre"
"817","VOL","Pelletieri, Agustín","$3.400.000","33","5,50","7,00","6","0","0","0","0","0","0","0","0","0","0","tigre"
"818","VOL","Castro, Alexis","$1.000.000","23","5,75","5,99","4","0","0","0","0","0","0","0","0","0","0","tigre"
"819","VOL","Menossi, Lucas","$1.600.000","21","5,25","5,00","4","0","0","0","0","0","0","0","0","0","0","tigre"
"820","VOL","Paglialunga, Mario","$1.800.000","49","5,44","8,46","9","1","0","0","0","0","0","1","0","0","0","tigre"
"821","DEL","Morales Neumann, J.","$2.000.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","tigre"
"822","DEL","Garate, Leandro","$900.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","tigre"
"823","DEL","Leguizamón, Leandro","$1.400.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","tigre"
"824","DEL","Luna, Carlos","$4.900.000","96","7,38","29,40","13","3","4","2","0","0","0","4","0","0","0","tigre"
"825","DEL","Janson, Lucas","$1.800.000","19","4,75","4,10","4","0","0","0","0","0","0","0","0","0","0","tigre"
"826","DEL","Rincón, Sebastián","$2.200.000","29","5,80","7,03","5","0","0","0","0","0","0","0","0","0","0","tigre"
"827","DEL","Correa, José Erik","$2.000.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","tigre"
"828","ARQ","Peano, Marcos","$1.400.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","union"
"829","ARQ","Fernández, Nereo","$3.300.000","53","5,30","12,22","10","0","0","0","12","0","3","2","0","0","0","union"
"830","ARQ","Papaleo, Joaquín","$1.600.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","union"
"831","ARQ","Castro, Matías","$2.900.000","23","4,60","7,76","5","1","0","0","9","0","0","1","0","0","0","union"
"832","DEF","Zurbriggen, Santiago","$2.500.000","73","4,87","0,92","15","0","0","0","0","0","3","2","0","0","0","union"
"833","DEF","Sánchez, Leonardo","$3.500.000","87","6,21","12,57","14","1","1","0","0","0","3","3","0","0","0","union"
"834","DEF","Sandona, Agustín","$1.200.000","19","3,00","0,00","6","0","0","0","0","0","1","2","1","0","0","union"
"835","DEF","Cardozo, Marcelo","$1.900.000","18","6,00","6,06","3","0","0","0","0","0","2","0","0","0","0","union"
"836","DEF","Maidana, Mauro","$1.800.000","4","4,00","0,89","1","0","0","0","0","0","1","1","0","0","0","union"
"837","DEF","Brítez, Emanuel","$2.200.000","39","3,55","4,21","11","0","0","0","0","0","1","5","1","0","0","union"
"838","DEF","Fleita, Jonathan","$600.000","19","3,00","0,00","6","0","0","0","0","0","1","2","1","0","0","union"
"839","DEF","G. Guerreño, Rolando","$2.800.000","67","4,79","5,70","14","0","0","0","0","0","3","4","0","0","0","union"
"840","VOL","Lissi, Jerónimo","$1.400.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","union"
"841","VOL","Affranchino, Facundo","$2.800.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","union"
"842","VOL","Villar, Diego","$3.300.000","67","5,15","3,58","13","0","0","0","0","0","0","1","0","0","0","union"
"843","VOL","Fantín, Matías","$400.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","union"
"844","VOL","Malcorra, Ignacio","$4.700.000","130","8,67","37,40","15","2","5","1","0","0","0","1","0","0","0","union"
"845","VOL","Martínez, Mauricio","$2.200.000","78","5,20","4,48","15","1","0","0","0","0","0","4","0","0","0","union"
"846","VOL","Montero, Fausto","$3.000.000","52","5,20","12,17","10","0","1","0","0","0","0","3","0","0","0","union"
"847","VOL","Ellacopulos, Emiliano","$2.400.000","13","13,00","9,36","1","0","1","0","0","0","0","0","0","0","0","union"
"848","VOL","De Iriondo, Manuel","$1.500.000","4","4,00","0,89","1","0","0","0","0","0","0","0","0","0","0","union"
"849","VOL","Sánchez, Matías","$2.300.000","16","5,33","4,29","3","0","0","0","0","0","0","1","0","0","0","union"
"850","VOL","Rivas, Juan","$2.600.000","30","4,29","5,00","7","0","0","0","0","0","0","1","0","0","0","union"
"851","DEL","Guerra, Claudio","$2.200.000","11","3,67","2,23","3","0","0","0","0","0","0","1","0","0","0","union"
"852","DEL","Tarquini, Jonatan","$900.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","union"
"853","DEL","Coniglio, Fernando","$2.500.000","16","4,00","2,88","4","0","0","0","0","0","0","0","0","0","0","union"
"854","DEL","Gamba, Lucas","$3.900.000","109","7,27","16,36","15","0","5","0","0","0","0","0","0","0","0","union"
"855","DEL","Soldano, Franco","$1.000.000","5","5,00","1,38","1","0","0","0","0","0","0","0","0","0","0","union"
"856","DEL","Castro, Facundo","$800.000","13","4,33","2,77","3","0","0","0","0","0","0","0","0","0","0","union"
"857","ARQ","Aguerre, Alan","$3.000.000","51","6,38","13,53","8","0","0","0","8","0","2","1","0","0","1","velez"
"858","ARQ","Yordan, Gonzalo","$900.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","velez"
"859","DEF","Giannetti, Lautaro","$1.600.000","19","3,00","0,00","6","0","0","0","0","0","1","2","1","0","0","velez"
"860","DEF","Pérez Acuña, Matías","$1.700.000","7","2,33","1,89","3","0","0","0","0","0","1","2","1","0","0","velez"
"861","DEF","Pellerano, Hernán","$3.500.000","68","5,23","10,47","13","1","0","0","0","0","3","5","0","0","0","velez"
"862","DEF","Jerez, Eric","$1.100.000","10","5,00","2,60","2","0","0","0","0","0","0","0","0","0","0","velez"
"863","DEF","Cardozo, Facundo","$2.200.000","37","5,29","9,09","7","0","0","0","0","0","3","3","0","0","0","velez"
"864","DEF","Grillo, Fausto","$1.300.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","velez"
"865","DEF","Amor, Emiliano","$1.800.000","72","5,14","20,06","14","1","1","0","0","0","4","7","2","0","0","velez"
"866","DEF","Cubero, Fabián","$4.000.000","83","5,53","18,22","15","1","1","0","0","0","4","5","2","0","0","velez"
"867","VOL","Doffo, Agustín","$300.000","4","4,00","0,89","1","0","0","0","0","0","0","0","0","0","0","velez"
"868","VOL","Compagnucci, Lucio","$1.100.000","5","5,00","1,38","1","0","0","0","0","0","0","0","0","0","0","velez"
"869","VOL","Delgadillo, Nicolás","$1.000.000","22","5,50","5,74","4","0","0","0","0","0","0","0","0","0","0","velez"
"870","VOL","Desábato, Leandro L.","$2.100.000","42","4,67","5,66","9","0","0","0","0","0","0","2","0","0","0","velez"
"871","VOL","Correa, Jorge","$1.000.000","5","5,00","1,38","1","0","0","0","0","0","0","0","0","0","0","velez"
"872","VOL","Ferreira, Brian","$1.700.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","velez"
"873","VOL","Ferreyra, Germán","$300.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","velez"
"874","VOL","Chacón, Iván","$1.300.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","velez"
"875","VOL","Somoza, Leandro","$3.700.000","57","5,18","6,82","11","0","0","0","0","0","0","1","0","0","0","velez"
"876","VOL","Vera, Leandro","$400.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","velez"
"877","VOL","Villalba, Leonardo","$1.100.000","30","4,29","5,07","7","0","0","0","0","0","0","2","0","0","0","velez"
"878","VOL","Martelli, Sebastián","$400.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","velez"
"879","VOL","Tripichio, Nicolás","$1.200.000","10","5,00","2,60","2","0","0","0","0","0","0","0","0","0","0","velez"
"880","VOL","Bella, Iván","$2.500.000","43","5,38","8,72","8","1","0","0","0","0","0","2","0","0","0","velez"
"881","VOL","Asad, Yamil","$2.300.000","55","5,50","11,59","10","0","1","0","0","0","0","3","0","0","0","velez"
"882","VOL","Rolón, Leonardo","$2.000.000","51","4,64","5,29","11","0","0","0","0","0","0","1","0","0","0","velez"
"883","VOL","Romero, Lucas","$3.300.000","45","4,50","5,52","10","0","0","0","0","0","0","3","0","0","0","velez"
"884","VOL","Flores, Tiago","$800.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","velez"
"885","DEL","Arario, Alan","$1.600.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","velez"
"886","DEL","Cáseres, Ramiro","$1.500.000","14","4,67","3,20","3","0","0","0","0","0","0","0","0","0","0","velez"
"887","DEL","Nanni, Roberto","$4.300.000","4","4,00","0,89","1","0","0","0","0","0","0","0","0","0","0","velez"
"888","DEL","Caraglio, Milton","$4.500.000","71","6,45","20,03","11","1","2","2","0","0","0","2","0","0","0","velez"
"889","DEL","Vélez Cedeño, Jairo","$700.000","19","3,00","0,00","6","0","0","0","0","0","0","2","1","0","0","velez"
